14|0|90471980|4858|3747
27|0|68003300|5032|3948
0|0|436281392|5983|4864
31|0|62631289|4089|2997
12|0|103586330|5651|4589
19|0|76791794|5031|3979
30|0|32067138|3565|2529
3|0|271942498|5778|4625
17|0|83897002|4509|3309
6|0|121346727|4731|3633
9|0|103243759|5081|3933
15|0|91139270|5390|4189
25|0|70080349|4724|3676
29|0|62471242|5077|4011
13|0|115279514|4971|3918
7|0|301914370|6166|4974
10|0|188639459|5336|4193
28|0|62783258|4783|3756
24|0|71029436|5158|4163
26|0|63248694|4794|3572
23|0|68432944|4552|3430
11|0|106415376|5254|4139
2|0|622844989|5735|4704
21|0|74999606|4802|3661
16|0|87268139|5165|3970
18|0|84212021|4628|3621
22|0|70859980|4332|3228
20|0|66082375|4005|2951
5|0|130450221|5070|3626
4|0|250555096|5819|4587
1|0|621024119|5963|4609
8|0|159500371|5940|4647
4|1|32161915|5190|4310
7|1|34538556|4173|3269
9|1|34619135|5139|4238
3|1|34645238|5055|4074
16|1|34418546|4244|3303
8|1|26205332|3913|3137
30|1|34715252|3596|2710
13|1|34562929|3884|3018
31|1|34778819|4180|3276
18|1|34477986|3977|3169
6|1|34634756|3646|2767
20|1|34464459|3656|2782
19|1|34796499|5176|4303
10|1|34653819|4910|3989
15|1|34620426|4557|3629
1|1|26823413|3840|3039
11|1|34494211|4985|4123
2|1|34480485|3973|3075
12|1|34694802|5290|4523
25|1|34627757|5316|4385
24|1|34551923|5499|4585
26|1|34546043|5024|4160
21|1|34438036|5276|4409
28|1|34589588|5823|4983
17|1|34715956|4185|3283
5|1|34362637|4634|3518
27|1|34746592|5174|4265
14|1|34760845|5222|4257
22|1|34405238|5818|4988
0|1|34864645|4163|3294
29|1|34721988|5422|4479
23|1|48068224|5024|4148
3|2|124378980|9851|8683
22|2|124090008|9107|7827
16|2|124396060|8996|7735
8|2|124368664|8858|7739
6|2|124324954|9523|8339
12|2|124255992|9551|8332
10|2|124334462|8766|7511
11|2|124296810|9729|8612
30|2|124418447|7765|6742
26|2|124244403|9366|8169
1|2|124298639|7972|6864
2|2|124314894|7991|6950
25|2|124249621|9853|8513
14|2|124146539|8528|7375
24|2|124237374|8658|7409
27|2|124163267|10125|9025
19|2|124324804|10187|9002
18|2|124462907|7954|6260
0|2|124127764|8831|7586
13|2|124408520|8076|6983
20|2|124376130|8076|6920
29|2|124134303|9095|7806
15|2|124296238|8984|7775
21|2|124249529|10130|9017
31|2|124428323|8360|7147
28|2|124245154|9781|8697
4|2|124518309|9814|8748
9|2|124435631|9110|7879
23|2|110957051|9224|4505
7|2|124401697|10321|9186
17|2|124329187|9036|7727
5|2|124452828|8847|7037
11|3|20911568|4441|3348
2|3|20884918|3314|2265
16|3|20969732|3885|2782
23|3|20662746|3868|2744
24|3|20892043|4448|3328
0|3|20823985|3924|2734
14|3|20864804|3494|2468
15|3|20774498|3990|2852
7|3|20692315|4182|3071
4|3|20713293|5054|3998
6|3|21029308|4594|3555
5|3|20617776|3971|2779
29|3|20797856|3809|2779
27|3|20868364|4348|3214
10|3|20922042|4087|3051
21|3|20771704|4123|3066
31|3|20897614|3367|2275
19|3|20863406|4507|3437
28|3|20737490|4008|2948
18|3|20857709|3967|2836
20|3|20824982|3515|2402
26|3|20933073|4435|3351
9|3|20682550|3677|2588
3|3|21005249|4493|3345
13|3|20849795|3369|2345
1|3|20925635|3589|2509
30|3|20960748|4103|3045
12|3|20942421|4071|2924
8|3|20941161|4301|3151
22|3|20981570|3846|2908
17|3|20805375|3446|2225
25|3|20897387|3692|2583
15|4|22298413|4190|3035
12|4|22043170|4429|3278
2|4|22362575|3743|2524
10|4|22207170|4462|3411
6|4|22267670|4149|2888
24|4|22358704|4839|3845
23|4|22376504|4439|3110
21|4|22246807|4977|3915
28|4|22227264|5162|4136
13|4|22097830|3706|2751
16|4|22358541|3971|2811
9|4|22136427|4033|2894
18|4|22171490|4730|3536
5|4|22349482|4110|2791
22|4|22061966|4537|3361
3|4|22094008|4265|3170
17|4|22051871|4298|3284
27|4|22269759|5094|4023
0|4|22312769|4920|3731
19|4|22230762|4042|2878
25|4|22060350|4564|3520
11|4|22426198|4996|3804
14|4|22319257|4317|3391
31|4|22260759|3687|2534
20|4|22226481|4697|3521
8|4|22125017|4606|3514
29|4|22332288|4306|3315
4|4|22283708|4683|3585
1|4|22175766|3384|2289
30|4|22168700|4608|3669
7|4|22335878|4321|3218
26|4|22280099|4129|2994
8|5|25562571|4819|3618
17|5|25703375|4738|3496
19|5|25671174|4900|3657
0|5|25691073|5534|4468
9|5|25754534|5146|4134
2|5|25825094|4550|3270
15|5|25827934|5516|4297
13|5|25753975|4171|3052
30|5|25562204|5220|4033
4|5|25537011|5461|4331
22|5|25728753|4752|3539
6|5|25812954|5545|4464
16|5|25762859|5588|4347
14|5|25617522|5226|4080
23|5|25799360|5227|4178
11|5|25632222|4618|3528
28|5|25790213|4811|3586
1|5|25521440|4035|2947
26|5|25517063|4443|3162
21|5|25794341|5388|4275
20|5|25603045|5277|4062
18|5|25770773|5673|4513
31|5|25857170|4264|3104
10|5|25827589|5195|4200
25|5|25653037|5102|3954
3|5|25717395|5718|4623
12|5|25905539|5592|4398
29|5|25595165|4661|3545
5|5|26085557|4750|3430
27|5|26054655|5605|4465
7|5|25970698|4792|3719
24|5|26268607|5383|4137
1|6|26333082|5025|3853
10|6|26268975|4510|3480
7|6|26081965|5254|4190
8|6|26556559|4985|3898
26|6|26358304|4864|3589
29|6|26248684|4905|3847
30|6|26527591|5355|4260
21|6|26329311|4647|3465
22|6|26464157|4814|3691
19|6|26544332|4966|3905
17|6|26549819|5414|4485
15|6|26583049|5168|3999
2|6|26521701|4324|3250
4|6|26465749|5517|4300
25|6|26264728|5191|4041
24|6|26088367|5458|4346
13|6|26509064|4866|3833
3|6|26267175|5789|4552
6|6|26464411|5603|4531
5|6|26333129|4933|3538
16|6|26410557|5006|3948
31|6|26324673|3730|2527
9|6|26572524|4794|3687
14|6|26466083|5098|4079
28|6|26377297|5647|4580
12|6|26219606|4803|3538
11|6|26382202|5563|4580
18|6|26507525|5525|4333
27|6|27227323|5716|4536
23|6|27553471|5642|4527
20|6|27750083|5570|4536
0|6|28887577|5827|4620
5|7|20386809|4277|3294
14|7|20327764|3844|2798
15|7|20456108|4244|3242
21|7|20484847|4589|3675
16|7|20414488|4402|3433
30|7|20538508|4251|3311
7|7|20525175|4860|3903
18|7|20333456|3728|2675
25|7|20500474|4191|3294
11|7|20287745|5221|4158
26|7|20606462|4672|3673
12|7|20341479|5169|4192
13|7|20422197|4458|3560
2|7|20494734|3775|3047
8|7|20559570|3432|2465
9|7|20384369|4054|3119
24|7|20477012|4161|3317
22|7|20536516|4424|3484
10|7|20550952|4913|3990
27|7|19553746|4669|3684
31|7|20415958|3350|2471
17|7|20529683|4942|4081
29|7|20567222|4084|3177
19|7|20493670|4803|3880
20|7|19121634|4353|3547
4|7|20528195|4233|3447
23|7|19402139|4255|3329
0|7|18275535|3612|2704
3|7|21536843|5293|4389
6|7|21589094|5271|4378
28|7|21732567|5342|4380
1|7|22135400|5277|4365
11|8|16064031|3855|2985
9|8|15992154|3395|2510
10|8|15956130|3483|2584
3|8|15027968|4034|3141
4|8|15823839|3438|2559
28|8|14774333|3361|2398
25|8|16131802|3221|2272
19|8|15862152|3382|2354
5|8|16214782|3080|2250
14|8|16158996|3418|2616
1|8|14560437|3683|2821
13|8|16038757|3578|2692
21|8|16137719|3804|2951
8|8|16024789|2920|2166
29|8|15898869|3307|2440
24|8|16003012|3668|2835
0|8|15824807|2931|2119
31|8|16066951|2798|1959
20|8|15875464|3436|2506
2|8|16015850|2986|2011
27|8|15961975|3029|2175
12|8|16082972|3750|3044
6|8|14973431|3937|3095
30|8|16158103|3326|2358
