28|0|564246787|13512|11677
22|0|669148312|18080|16335
29|0|594117297|17243|15633
25|0|607191557|16883|15219
14|0|687811902|16534|14200
3|0|566043443|8523|5926
12|0|686624191|17457|15379
1|0|578505070|11133|6551
23|0|587619347|12348|10537
27|0|577846264|12030|10392
31|0|557257360|11972|9689
10|0|576453606|10783|8274
19|0|697785502|20579|18311
16|0|653107931|18318|15343
26|0|652740863|15645|13137
24|0|560357473|11188|9629
5|0|567438664|13681|6479
15|0|592313929|14964|13027
8|0|557051513|13654|11750
9|0|670191883|14968|12654
13|0|576624338|9541|7477
4|0|593106515|8735|6284
6|0|573110253|11279|8857
17|0|607095084|9626|7304
7|0|580559476|12348|10231
11|0|674189311|11629|8360
0|0|594582480|13329|11359
2|0|664213724|14236|11882
18|0|579479867|15186|13541
21|0|680379504|15766|13801
30|0|589309655|16088|14452
20|0|570711430|11560|9024
4|1|186718465|10498|8487
30|1|185945197|11480|8576
13|1|186767190|10617|9087
7|1|186567852|12159|10020
22|1|187451274|14632|13496
12|1|187226471|13978|12237
6|1|187030747|13226|11405
16|1|187344439|13060|11433
8|1|187204904|13024|11230
27|1|187581919|10107|8672
1|1|187632818|13154|11504
3|1|187699981|11346|9840
21|1|186760947|8867|6533
5|1|187578277|15359|10050
28|1|188238012|15551|14405
25|1|188071946|14700|13352
19|1|187921181|15688|14359
31|1|188026645|14563|12864
15|1|187833314|14377|12561
9|1|187820873|12435|10887
11|1|187672960|11073|9389
24|1|188132772|15364|13982
26|1|188154974|14029|12528
14|1|188440115|13878|12305
2|1|187590573|11327|9287
17|1|187987654|9790|7747
20|1|186007452|12315|7948
18|1|187648194|12406|10187
0|1|188716499|12476|10199
10|1|190045155|14375|12836
29|1|191233578|14853|13405
23|1|235521109|14349|12887
8|2|4063501675|261677|256943
19|2|4062962041|267537|260816
22|2|4063981767|249152|244679
3|2|4063527890|287624|282760
7|2|4064525875|284692|280293
16|2|4064325805|246616|241220
4|2|4064842380|262597|258304
11|2|4063722881|275311|269804
1|2|4064357317|260120|253957
