14|0|148112691|3391|2315
4|0|186370089|4329|3181
7|0|187040846|4119|2952
13|0|186429085|3752|2727
11|0|183364051|3473|2426
1|0|181880151|3538|2299
16|0|153161510|3671|2503
10|0|185901135|3957|2840
0|0|187175646|3561|2506
20|0|166462506|3597|2488
28|0|149548404|3461|2447
19|0|148864854|3510|2465
5|0|183970991|3727|2334
24|0|187056266|4066|3050
26|0|147102441|3528|2357
23|0|149081358|3189|2099
17|0|186385446|3757|2615
31|0|164620789|3678|2568
9|0|153531767|3488|2391
3|0|185224992|3812|2726
12|0|149851355|4054|3031
29|0|165551466|4201|3163
15|0|165992123|4288|3114
22|0|148536235|3553|2462
6|0|185699669|3843|2737
21|0|185585275|4077|2952
25|0|167847450|4642|3599
18|0|149688988|3870|2867
30|0|148478681|3863|2833
2|0|185228465|4191|3196
8|0|172213462|3833|2716
27|0|154055443|3949|2855
4|1|60633209|3641|2734
12|1|60118685|4277|3518
8|1|59800539|3775|2890
22|1|60091338|4498|3706
16|1|60624799|3487|2537
11|1|60666159|4329|3475
30|1|59985572|3703|2834
6|1|60026346|4339|3414
7|1|60628882|3826|2911
1|1|60616945|3887|2992
9|1|60223212|4127|3209
21|1|60034502|3241|2425
2|1|59824695|3437|2551
14|1|60751122|3927|2995
5|1|60655612|3854|2764
3|1|60137952|4012|3040
0|1|60795729|3624|2750
20|1|60574485|3211|2328
13|1|60620726|4297|3380
29|1|60465202|4377|3442
15|1|60765662|3825|2871
18|1|60023115|3743|2935
27|1|57530534|4304|3403
25|1|60061952|4234|3337
26|1|60439583|4639|3780
28|1|60600032|4898|4057
24|1|60522393|4616|3723
31|1|60373419|4324|3398
19|1|60498166|3844|3047
10|1|60796079|4184|3291
17|1|60324319|3578|2673
23|1|80952918|4901|4030
19|2|213436285|8334|7197
16|2|216352790|8566|7300
20|2|216130226|8030|6852
25|2|213662975|7877|6594
28|2|213625561|8541|7473
23|2|195728074|9083|4336
8|2|216382370|8920|7808
10|2|213619682|7242|6051
7|2|216267470|8607|7450
5|2|216407083|8338|6567
6|2|216335203|8364|7167
13|2|216100809|8670|7548
22|2|216348587|8980|7706
11|2|216377033|8556|7395
1|2|216313636|8431|7314
12|2|216449570|8820|7602
9|2|216327086|8314|7114
4|2|216411897|9015|7952
15|2|215811969|8222|7028
2|2|216298936|8445|7385
31|2|213581205|8551|7346
26|2|213665882|8170|6979
21|2|216341689|8441|7338
0|2|216238603|7894|6640
24|2|213618385|7609|6367
29|2|216160396|7400|6165
14|2|216340923|8185|7009
27|2|213626615|8382|7295
3|2|216172910|8801|7644
18|2|213872449|7829|6120
17|2|213739936|7697|6412
30|2|218244761|9557|8482
0|3|39541632|3383|2231
3|3|39350215|3655|2566
1|3|39968749|3662|2569
2|3|39787709|3656|2624
10|3|41857314|3297|2287
9|3|41618586|3482|2399
16|3|42258454|3870|2769
8|3|42125347|3676|2571
11|3|41861977|3592|2528
7|3|42115067|3386|2305
4|3|41824583|3612|2598
17|3|41195750|3197|1997
14|3|41433727|3340|2328
18|3|41305543|3360|2222
20|3|42396384|3543|2425
21|3|41658950|3454|2415
12|3|42044927|3571|2459
15|3|41945407|3709|2588
6|3|42319530|3863|2847
19|3|42596757|3912|2876
5|3|42783564|3528|2360
23|3|43228484|3513|2390
27|3|42290254|3701|2594
31|3|42673070|3597|2490
26|3|42621637|3483|2412
29|3|42431790|3584|2549
28|3|43447164|3490|2423
22|3|43292778|3989|3042
30|3|41793527|3811|2760
24|3|42810670|3674|2536
25|3|43690474|3815|2695
13|3|43897574|3353|2311
3|4|49603487|3830|2745
9|4|47928466|4103|2989
12|4|47554063|3876|2723
18|4|47654436|3731|2613
27|4|46792839|3992|2935
22|4|46508518|3875|2720
19|4|47585116|3715|2587
21|4|47702000|3623|2591
6|4|47518786|3451|2229
20|4|47770379|3797|2662
2|4|49471433|4218|2995
13|4|45840715|4022|3067
14|4|47686466|3745|2824
16|4|47833013|4132|2956
15|4|47517569|3823|2712
23|4|46796319|4000|2752
10|4|48015889|3916|2882
17|4|47774776|3607|2609
5|4|47480230|3722|2449
24|4|46412212|3742|2798
0|4|49644513|3843|2738
28|4|46646899|3851|2875
11|4|47860826|4027|2889
1|4|49676404|3776|2674
31|4|46833126|3818|2675
4|4|47727990|3959|2908
25|4|46445655|4087|3067
8|4|47892389|3982|2929
30|4|46542728|3779|2856
29|4|46868389|3677|2699
7|4|47762829|3631|2567
26|4|46908482|3448|2355
