10|0|475
10|1|85
10|2|1745
10|3|755
10|4|305
10|5|125
10|6|590
10|7|130
10|8|135
10|9|200
10|10|10
10|11|1050
10|12|640
10|13|80
10|14|170
10|15|440
10|16|505
10|17|635
10|18|105
10|19|605
10|20|0
10|21|195
10|22|110
10|23|20
10|24|100
10|25|25
10|26|40
10|27|55
10|28|160
10|29|75
10|30|230
10|31|615
10|32|190
10|33|5
10|34|10
10|35|180
10|36|20
10|37|210
10|38|85
10|39|145
10|40|365
10|41|130
10|42|760
10|43|0
10|44|100
10|45|700
10|46|25
10|47|115
10|48|640
10|49|10
10|50|170
10|51|4840
10|52|220
10|53|980
10|54|0
10|55|400
10|56|155
10|57|115
10|58|135
10|59|140
10|60|235
10|61|40
10|62|570
10|63|195
10|64|210
10|65|215
10|66|410
10|67|425
10|68|85
10|69|340
10|70|100
10|71|175
10|72|160
10|73|240
10|74|440
10|75|170
10|76|340
10|77|255
10|78|55
10|79|200
10|80|20
10|81|25
10|82|430
10|83|435
10|84|655
10|85|90
10|86|375
10|87|85
10|88|300
10|89|320
10|90|30
10|91|2420
10|92|235
10|93|345
10|94|420
10|95|325
10|96|45
10|97|100
10|98|455
10|99|90
10|100|345
10|101|170
10|102|5
10|103|390
10|104|115
10|105|135
10|106|5
10|107|55
10|108|900
10|109|85
10|110|120
10|111|50
10|112|185
10|113|635
10|114|40
10|115|115
10|116|50
10|117|410
10|118|160
10|119|175
10|120|305
10|121|550
10|122|245
10|123|295
10|124|270
10|125|45
10|126|10
10|127|785
10|128|285
10|129|180
10|130|30
10|131|770
10|132|910
10|133|85
10|134|445
10|135|265
10|136|20
10|137|380
10|138|380
10|139|0
10|140|30
10|141|20
10|142|760
10|143|200
10|144|220
10|145|5
10|146|45
10|147|45
10|148|20
10|149|55
10|150|175
10|151|65
10|152|145
10|153|160
10|154|15
10|155|35
10|156|630
10|157|10
10|158|440
10|159|95
10|160|100
10|161|15
10|162|55
10|163|340
10|164|330
10|165|370
10|166|120
10|167|0
10|168|10
10|169|235
10|170|175
10|171|605
10|172|0
10|173|120
10|174|215
10|175|0
10|176|65
10|177|165
10|178|40
10|179|355
10|180|20
10|181|15
10|182|155
10|183|55
10|184|95
10|185|870
10|186|30
10|187|105
10|188|1460
10|189|75
10|190|280
10|191|105
10|192|45
10|193|520
10|194|1020
10|195|825
10|196|90
10|197|0
10|198|15
10|199|135
10|200|155
10|201|75
10|202|390
10|203|405
10|204|200
10|205|220
10|206|150
10|207|445
10|208|305
10|209|240
10|210|550
10|211|30
10|212|25
10|213|20
10|214|330
10|215|415
10|216|0
10|217|5
10|218|670
10|219|3080
10|220|10
10|221|170
10|222|95
10|223|115
10|224|25
10|225|20
10|226|745
10|227|220
10|228|75
10|229|295
10|230|230
10|231|1540
10|232|205
10|233|370
10|234|5
10|235|480
10|236|120
10|237|205
10|238|140
10|239|50
10|240|40
10|241|350
10|242|460
10|243|95
