14|0|13635569943|858043|813115
3|0|13616521656|960205|920024
2|0|13620164377|894407|851614
13|0|13622112280|887662|852713
4|0|13654415079|887279|847906
10|0|13586328767|837732|786460
27|0|13667380445|910811|872260
11|0|13539359049|955527|909417
24|0|13673487668|832347|792152
22|0|13685739694|872018|836151
7|0|13656508364|950983|909137
0|0|13686274900|817615|768021
9|0|13636007170|846011|798415
12|0|13643323592|872602|828905
5|0|13624649176|800014|676686
8|0|13713822309|885552|847002
28|0|13630892510|892390|853575
26|0|13599559639|840367|787998
25|0|13687596879|859279|818514
16|0|13636265526|878503|834962
1|0|13514127024|868913|818232
6|0|13631837905|863133|815030
17|0|13644524588|857433|796449
30|0|13678318276|830107|783921
15|0|13680739589|876837|832271
21|0|13640125847|861845|821858
29|0|13683507441|861767|808101
20|0|13618428967|846465|793460
18|0|13702238816|872561|744523
23|0|13656170369|911772|510809
31|0|13495156156|890927|839137
19|0|13618128192|882517|841523
10|1|4044674356|331769|285029
1|1|4043217588|300929|256645
14|1|4044820355|335907|299434
9|1|4044388455|300333|260017
2|1|4044925380|347417|314352
3|1|4045070035|368065|328424
6|1|4043359027|317253|272953
25|1|4043715291|311038|268323
18|1|4040171370|293641|249481
4|1|4045042487|327045|279917
0|1|4044793449|330499|264673
8|1|4044398854|347167|312169
7|1|4045202551|344696|307994
15|1|4043307612|317774|279143
13|1|4045633889|317468|284553
12|1|4045098175|330214|299350
11|1|4045656020|347507|311942
30|1|4043997924|302009|249550
5|1|4045333630|314164|254561
22|1|4046125297|324867|285733
29|1|4043410441|315436|274382
28|1|4045415352|342020|311335
31|1|4038889868|312119|251024
26|1|4045435292|294142|257957
19|1|4035797951|317686|273520
21|1|4044872285|260836|206757
23|1|4041965399|334262|301172
17|1|4045569767|307708|271667
27|1|4048037709|343239|313006
24|1|4048665265|346491|315537
16|1|4047976009|321706|280157
20|1|4046851128|296523|262255
9|2|1969085007|159819|124174
19|2|1967222365|183144|158241
14|2|1969411228|174040|146708
8|2|1969140838|171820|148315
16|2|1965015628|178129|152074
21|2|1967331714|158282|126634
30|2|1968687969|171831|147007
17|2|1967280370|165350|135641
31|2|1968051099|172310|149068
24|2|1965967933|172116|138819
25|2|1969683925|178634|155298
18|2|1969682427|177728|152962
11|2|1969186925|188072|166253
3|2|1969891242|187309|165255
10|2|1970282136|180582|158520
20|2|1965270618|164834|136431
28|2|1968648966|182557|146554
29|2|1968928483|174867|147300
27|2|1967189531|175751|150584
23|2|1967993049|168749|134005
1|2|1970639363|170956|142203
12|2|1969700670|172639|151388
4|2|1970316898|174726|149018
0|2|1970316943|174193|149884
7|2|1970186076|175591|147341
2|2|1970956185|177844|155191
6|2|1971087590|173041|145997
22|2|1970462890|164356|128164
5|2|1970797164|168048|123443
26|2|1971074528|148145|121778
15|2|1974892994|181884|156660
13|2|1975825473|185282|162283
24|3|3854804608|345504|308961
6|3|3853420822|377279|346467
30|3|3854989759|333681|303714
23|3|3854345080|365162|334448
28|3|3854515509|339143|298436
2|3|3853841024|355206|306176
29|3|3854556631|312554|251674
19|3|3855735390|334568|298372
17|3|3855248896|337820|254026
1|3|3854564540|377128|344386
8|3|3855763982|317426|279846
20|3|3855092225|337837|307017
22|3|3853628131|325346|288361
31|3|3855660489|352557|320503
14|3|3856373809|346027|303261
27|3|3855334939|333508|291824
16|3|3856363930|342754|310183
11|3|3855970198|366931|325805
12|3|3855582959|342435|299277
26|3|3853278384|303180|251659
