14|0|342195326|9885|7743
28|0|327557807|10798|9067
29|0|335733096|15425|13849
3|0|375117492|9266|6720
10|0|325090153|9804|7406
23|0|323474700|12292|10540
25|0|339513510|14186|12706
22|0|348293146|11550|10010
27|0|332075504|14156|12479
24|0|345960445|14414|12805
13|0|333937303|10843|8815
19|0|325553866|11982|9892
4|0|414386154|9842|7487
16|0|324251306|11349|8797
6|0|345701998|9338|7034
17|0|318403022|9546|7300
9|0|336245781|10269|8129
5|0|324735326|13046|5927
31|0|233199695|7091|5032
26|0|311863915|7492|5233
15|0|345168783|12878|11080
1|0|289284383|9196|4854
11|0|298549423|9659|6489
12|0|337152213|8430|6551
8|0|355944022|12782|10968
7|0|355037794|11319|9281
2|0|342267863|10610|8408
0|0|413926453|9565|7735
21|0|330171130|11532|9648
18|0|335623754|12940|11412
30|0|336745702|14274|12768
20|0|315445725|9556|6993
4|1|103911274|10734|8992
7|1|103449653|10300|8379
30|1|102876169|9508|6964
13|1|104147308|11218|9900
22|1|104415373|11673|10701
16|1|104280011|12139|10681
12|1|104045874|9761|8584
27|1|104504054|11350|10084
21|1|103674586|10263|8099
6|1|104429234|12111|10636
8|1|103988732|10893|9332
3|1|105060725|13921|12669
19|1|104730429|14421|13327
5|1|104626514|11896|10345
25|1|104983105|13936|12820
1|1|104560914|12096|10730
9|1|104770589|11892|10528
24|1|105024553|13222|12049
11|1|104689818|12265|10755
15|1|104817260|12170|10777
14|1|105460582|12472|11254
28|1|105498384|13317|12383
2|1|104588463|9907|8083
20|1|103098947|9518|5322
17|1|105232985|9921|8044
26|1|105233956|10251|9036
18|1|104644159|10330|8319
0|1|106299681|8980|7068
10|1|107286305|12878|11622
31|1|107647751|9930|8596
29|1|110503857|13814|12598
23|1|154231945|12097|10826
19|2|3649128779|271429|264772
22|2|3649804042|254762|250311
1|2|3649466461|259616|253425
7|2|3650336771|287378|282961
16|2|3650117669|253201|247786
3|2|3649770669|290498|285557
8|2|3650030141|264713|259956
13|2|3650743844|257759|253431
15|2|3649814624|263485|257781
6|2|3650309829|252542|246630
11|2|3649844387|278950|273509
24|2|3649943988|233597|226184
26|2|3649564293|247091|241923
12|2|3650663843|248922|244435
4|2|3651094821|257730|253488
5|2|3650315170|227237|209894
27|2|3650783336|260030|255131
9|2|3650299227|262147|257098
23|2|3601180040|265206|116711
2|2|3650552946|259503|254296
25|2|3650991701|247397|241549
14|2|3650759564|251307|246144
0|2|3649140671|257032|248712
20|2|3650803808|249612|243230
10|2|3649052367|255476|247408
21|2|3651847374|252654|248196
31|2|3649005394|258476|252933
18|2|3651396600|250372|221178
30|2|3652851249|241736|236653
29|2|3646938153|243848|234802
28|2|3653492009|245372|240721
17|2|3655096429|243074|235252
11|3|199666197|15037|13107
24|3|199659366|15452|13253
25|3|198762154|13827|11323
29|3|197558587|12675|9580
27|3|199553860|15661|13521
28|3|196136798|12097|9467
13|3|199980356|16937|14922
21|3|198947121|13891|10795
17|3|194773244|14041|7334
23|3|200163386|13945|11449
8|3|200944390|18088|16192
2|3|199791103|14346|11559
9|3|200334025|14878|12511
31|3|198702212|14476|12255
14|3|199776466|14144|10993
10|3|199517661|14170|11294
18|3|198804548|14076|9098
26|3|200674913|14839|12735
20|3|199698255|12231|9217
12|3|200731719|14457|12305
16|3|201420564|15891|13950
0|3|199843706|12531|9285
15|3|201141198|15256|13206
22|3|202023073|19816|18435
19|3|202247764|20278|18879
1|3|201887132|16679|14767
4|3|201143232|16144|14388
30|3|199432015|12187|10019
5|3|201273958|14281|11074
3|3|202081814|17087|15213
7|3|202691576|17200|15318
6|3|203654512|16389|14463
3|4|191669431|11140|7896
15|4|192298750|14458|12121
12|4|192501444|14944|12575
13|4|193514519|18210|16722
18|4|192688638|15066|12440
0|4|192631036|14863|12810
14|4|193154526|17052|15187
10|4|193154064|13575|11539
6|4|190325571|12592|7247
27|4|194210069|14442|12933
23|4|193669308|14117|10949
24|4|194606143|17531|16187
4|4|193072048|12459|10174
2|4|193760739|13226|11020
21|4|194282898|16989|15262
31|4|193935622|16020|14189
28|4|194813090|18731|17013
17|4|194391473|17289|15725
16|4|193764171|15710|13556
5|4|193279825|16040|8655
9|4|194114989|14810|12298
22|4|193612439|14198|11862
25|4|195340515|17412|15972
7|4|193007894|14022|10517
19|4|194012785|13723|11432
29|4|195684514|17813|16318
20|4|194710719|15791|13511
30|4|194215738|15332|13283
11|4|196160272|17276|15673
1|4|194911478|12714|10215
8|4|195935929|17540|15691
26|4|196380893|10580|8637
25|5|234754448|14513|12235
20|5|234224166|12295|8989
8|5|233417356|15147|10686
24|5|235821771|14499|12432
14|5|236249271|15478|13404
28|5|235640984|15720|13532
13|5|236918730|14801|12884
29|5|234950006|14745|11814
0|5|236786990|20606|18907
11|5|234754554|15606|12178
15|5|237169457|20043|18226
26|5|233454613|10875|6228
1|5|234427179|15381|11581
23|5|236505947|18308|16411
22|5|235889724|13287|10807
6|5|236792107|20197|18201
4|5|236327046|13427|11213
2|5|236441539|17256|14991
17|5|236148416|13550|10653
21|5|236262359|14113|11506
9|5|236125308|18129|15867
3|5|237583132|20095|18491
7|5|235952265|17564|15036
5|5|236323602|21370|13887
30|5|235500789|14967|11781
27|5|237167764|15157|13467
19|5|235984854|13820|10850
10|5|237475959|21057|19165
16|5|236950708|15862|13562
12|5|239472490|18389|16721
18|5|240371844|17396|15765
31|5|240389890|13683|11252
20|6|214972206|22389|20989
7|6|213707759|18518|16441
1|6|214221336|19366|17028
6|6|214164000|17144|14954
3|6|214055767|19233|16896
10|6|213771740|17081|14470
28|6|214833333|19559|17875
8|6|215309309|20540|19041
0|6|214878381|19395|17409
16|6|213652795|16195|14040
17|6|214524883|18618|17083
21|6|214549040|15995|14104
4|6|214698087|17531|15532
19|6|214273614|18014|16229
