16|0|9400
16|1|3600
16|2|2800
16|3|5400
16|4|7600
16|5|9000
16|6|14600
16|7|3400
16|8|0
16|9|29800
16|10|12200
16|11|32800
16|12|3600
16|13|1200
16|14|12600
16|15|3400
16|16|29600
16|17|11200
16|18|5000
16|19|27000
16|20|32800
16|21|4200
16|22|0
16|23|2000
16|24|3400
16|25|2800
16|26|1600
16|27|200
16|28|5400
16|29|13400
16|30|3000
16|31|5800
16|32|1600
16|33|200
16|34|1000
16|35|9000
16|36|2800
16|37|5200
16|38|20800
16|39|5400
16|40|9600
16|41|12000
16|42|9200
16|43|83400
16|44|5000
16|45|17000
16|46|7600
16|47|148600
16|48|1200
16|49|10400
16|50|800
16|51|128800
16|52|123600
16|53|3200
16|54|2000
16|55|200
16|56|145000
16|57|6600
16|58|6200
16|59|41200
16|60|200
16|61|8200
16|62|4000
16|63|21000
16|64|400
16|65|7600
16|66|7000
16|67|9000
16|68|6600
16|69|6200
16|70|4000
16|71|5600
16|72|3000
16|73|10600
16|74|800
16|75|19600
16|76|200
16|77|400
16|78|4000
16|79|42000
16|80|20600
16|81|129000
16|82|16400
16|83|5200
16|84|8400
16|85|2200
16|86|400
16|87|2200
16|88|2200
16|89|29400
16|90|8800
16|91|20600
16|92|10000
16|93|9800
16|94|1200
16|95|15800
16|96|8600
16|97|13600
16|98|12200
16|99|24800
16|100|15400
16|101|12200
16|102|400
16|103|4200
16|104|9000
16|105|139600
16|106|400
16|107|400
16|108|12000
16|109|7000
16|110|10400
16|111|3600
16|112|2800
16|113|5400
16|114|10000
16|115|7800
16|116|1600
16|117|2800
16|118|1200
16|119|1800
16|120|4000
16|121|18800
16|122|44200
16|123|14200
16|124|9400
16|125|4800
16|126|42200
16|127|0
16|128|19800
16|129|200
16|130|13000
16|131|11400
16|132|35800
16|133|10400
16|134|1600
16|135|16400
16|136|10000
16|137|25400
16|138|3400
16|139|42200
16|140|7800
16|141|400
16|142|18400
16|143|4600
16|144|3000
16|145|2000
16|146|0
16|147|10600
16|148|11000
16|149|12800
16|150|10200
16|151|400
16|152|17800
16|153|2600
16|154|0
16|155|3600
16|156|12000
16|157|9800
16|158|5600
16|159|8200
16|160|800
16|161|10000
16|162|17000
16|163|10000
16|164|32800
16|165|3600
16|166|13400
16|167|4000
16|168|3000
16|169|12200
16|170|9400
16|171|3600
16|172|3400
16|173|5400
16|174|2600
16|175|10600
16|176|12600
16|177|0
16|178|6000
16|179|7400
16|180|16000
16|181|11600
16|182|0
16|183|2000
16|184|600
16|185|7400
16|186|2000
16|187|14400
16|188|14800
16|189|8000
16|190|7200
16|191|10400
16|192|8400
16|193|600
16|194|19200
16|195|1600
16|196|5200
16|197|11400
16|198|1600
16|199|0
16|200|8000
16|201|800
16|202|13200
16|203|13400
16|204|14400
16|205|7600
16|206|28000
16|207|3600
16|208|10400
16|209|8400
16|210|11600
16|211|2400
16|212|1000
16|213|200
16|214|4400
16|215|6800
16|216|78800
16|217|25000
16|218|5400
16|219|200
16|220|0
16|221|200
16|222|10000
16|223|6800
16|224|16400
16|225|11800
16|226|16200
16|227|11200
16|228|2800
16|229|200
16|230|8000
16|231|19200
16|232|0
16|233|11000
16|234|4000
16|235|9600
16|236|3800
16|237|0
16|238|2800
16|239|1000
16|240|12400
16|241|52400
16|242|5800
16|243|14200
16|244|6400
16|245|3600
16|246|6400
16|247|12400
16|248|44000
16|249|25000
16|250|21400
16|251|800
16|252|1200
16|253|2000
16|254|15200
16|255|8000
16|256|2000
16|257|8200
16|258|200
16|259|8400
16|260|27400
16|261|1600
16|262|400
16|263|12000
